book_id,title,author,genre,word_count,file_path,url
3781,The Jewel of Seven Stars,"Stoker, Bram, 1847-1912","Crime, Thrillers & Mystery",92588,"raw/Crime, Thrillers & Mystery/3781.txt",
2028,The Yellow Claw,"Rohmer, Sax, 1883-1959","Crime, Thrillers & Mystery",92295,"raw/Crime, Thrillers & Mystery/2028.txt",
2014,The Lodger,"Lowndes, Marie Belloc, 1868-1947","Crime, Thrillers & Mystery",80478,"raw/Crime, Thrillers & Mystery/2014.txt",
70432,Clouds of witness,"Sayers, Dorothy L. (Dorothy Leigh), 1893-1957","Crime, Thrillers & Mystery",86237,"raw/Crime, Thrillers & Mystery/70432.txt",
5697,Tales of Chinatown,"Rohmer, Sax, 1883-1959","Crime, Thrillers & Mystery",82585,"raw/Crime, Thrillers & Mystery/5697.txt",
2031,The Lock and Key Library: The Most Interesting Stories of All Nations: Real Life,Unknown,"Crime, Thrillers & Mystery",73774,"raw/Crime, Thrillers & Mystery/2031.txt",
204,The innocence of Father Brown,"Chesterton, G. K. (Gilbert Keith), 1874-1936","Crime, Thrillers & Mystery",81969,"raw/Crime, Thrillers & Mystery/204.txt",
57669,The problem of Cell 13,"Futrelle, Jacques, 1875-1912","Crime, Thrillers & Mystery",80875,"raw/Crime, Thrillers & Mystery/57669.txt",
974,The Secret Agent: A Simple Tale,"Conrad, Joseph, 1857-1924","Crime, Thrillers & Mystery",93333,"raw/Crime, Thrillers & Mystery/974.txt",
39544,The Incendiary: A Story of Mystery,"Leahy, William Augustine, 1867-","Crime, Thrillers & Mystery",129587,"raw/Crime, Thrillers & Mystery/39544.txt",
34738,"The Ivory Gate, a new edition","Besant, Walter, 1836-1901","Crime, Thrillers & Mystery",164210,"raw/Crime, Thrillers & Mystery/34738.txt",
23432,Masterpieces of Mystery in Four Volumes: Mystic-Humorous Stories,Unknown,"Crime, Thrillers & Mystery",67674,"raw/Crime, Thrillers & Mystery/23432.txt",
23335,Unwise Child,"Garrett, Randall, 1927-1987","Crime, Thrillers & Mystery",55319,"raw/Crime, Thrillers & Mystery/23335.txt",
10066,Gunman's Reckoning,"Brand, Max, 1892-1944","Crime, Thrillers & Mystery",79691,"raw/Crime, Thrillers & Mystery/10066.txt",
3803,File No. 113,"Gaboriau, Emile, 1832-1873","Crime, Thrillers & Mystery",145349,"raw/Crime, Thrillers & Mystery/3803.txt",
1980,Stories by English Authors: Africa (Selected by Scribners),Unknown,"Crime, Thrillers & Mystery",53237,"raw/Crime, Thrillers & Mystery/1980.txt",
70114,The Big Four,"Christie, Agatha, 1890-1976","Crime, Thrillers & Mystery",58601,"raw/Crime, Thrillers & Mystery/70114.txt",
2454,The Silent Bullet,"Reeve, Arthur B. (Arthur Benjamin), 1880-1936","Crime, Thrillers & Mystery",92341,"raw/Crime, Thrillers & Mystery/2454.txt",
66881,"A Warning to the Curious, and Other Ghost Stories","James, M. R. (Montague Rhodes), 1862-1936","Crime, Thrillers & Mystery",35838,"raw/Crime, Thrillers & Mystery/66881.txt",
3070,The Hound of the Baskervilles,"Doyle, Arthur Conan, 1859-1930","Crime, Thrillers & Mystery",62248,"raw/Crime, Thrillers & Mystery/3070.txt",
46443,Rogues and Vagabonds,"Sims, George R. (George Robert), 1847-1922","Crime, Thrillers & Mystery",142329,"raw/Crime, Thrillers & Mystery/46443.txt",
61265,The Outlaws of Cave-in-RockHistorical Accounts of the Famous Highwaymen and River Pirates,"Rothert, Otto A., 1871-1956","Crime, Thrillers & Mystery",99399,"raw/Crime, Thrillers & Mystery/61265.txt",
36335,The Secret of Lonesome Cove,"Adams, Samuel Hopkins, 1871-1958","Crime, Thrillers & Mystery",60855,"raw/Crime, Thrillers & Mystery/36335.txt",
46462,Recollections of a Policeman,"Russell, William","Crime, Thrillers & Mystery",113409,"raw/Crime, Thrillers & Mystery/46462.txt",
3180,A Double Barrelled Detective Story,"Twain, Mark, 1835-1910","Crime, Thrillers & Mystery",22101,"raw/Crime, Thrillers & Mystery/3180.txt",
73295,Lord Peter views the body,"Sayers, Dorothy L. (Dorothy Leigh), 1893-1957","Crime, Thrillers & Mystery",94049,"raw/Crime, Thrillers & Mystery/73295.txt",
32562,"""And That's How It Was, Officer""","Sholto, Ralph","Crime, Thrillers & Mystery",14307,"raw/Crime, Thrillers & Mystery/32562.txt",
25656,The Mystery of a Turkish Bath,"Rita, 1860-1938","Crime, Thrillers & Mystery",32978,"raw/Crime, Thrillers & Mystery/25656.txt",
1218,The Adventures of Jimmie Dale,"Packard, Frank L. (Frank Lucius), 1877-1942","Crime, Thrillers & Mystery",155970,"raw/Crime, Thrillers & Mystery/1218.txt",
4047,The Leavenworth Case,"Green, Anna Katharine, 1846-1935","Crime, Thrillers & Mystery",114347,"raw/Crime, Thrillers & Mystery/4047.txt",
47642,"The Strand Magazine, Vol. 27, February 1904, No. 159.",Various,"Crime, Thrillers & Mystery",63904,"raw/Crime, Thrillers & Mystery/47642.txt",
69087,The murder of Roger Ackroyd,"Christie, Agatha, 1890-1976","Crime, Thrillers & Mystery",70745,"raw/Crime, Thrillers & Mystery/69087.txt",
19877,Jack Haydon's Quest,"Finnemore, John, 1863-1915","Crime, Thrillers & Mystery",90984,"raw/Crime, Thrillers & Mystery/19877.txt",
72869,Meet the Tiger,"Charteris, Leslie, 1907-1993","Crime, Thrillers & Mystery",80142,"raw/Crime, Thrillers & Mystery/72869.txt",
58576,Fifty Years a Detective: 35 Real Detective Stories,"Furlong, Thomas, 1844-","Crime, Thrillers & Mystery",113614,"raw/Crime, Thrillers & Mystery/58576.txt",
1832,The Case of the Lamp That Went Out,"Groner, Auguste, 1850-1929","Crime, Thrillers & Mystery",45320,"raw/Crime, Thrillers & Mystery/1832.txt",
48320,Adventures of Sherlock HolmesIllustrated,"Doyle, Arthur Conan, 1859-1930","Crime, Thrillers & Mystery",106422,"raw/Crime, Thrillers & Mystery/48320.txt",
17769,The House by the Church-Yard,"Le Fanu, Joseph Sheridan, 1814-1873","Crime, Thrillers & Mystery",214097,"raw/Crime, Thrillers & Mystery/17769.txt",
2349,The Adventure of the Devil's Foot,"Doyle, Arthur Conan, 1859-1930","Crime, Thrillers & Mystery",13030,"raw/Crime, Thrillers & Mystery/2349.txt",
70788,"The ""Canary"" murder case","Van Dine, S. S., 1888-1939","Crime, Thrillers & Mystery",86440,"raw/Crime, Thrillers & Mystery/70788.txt",
37820,Chronicles of Martin Hewitt,"Morrison, Arthur, 1863-1945","Crime, Thrillers & Mystery",69490,"raw/Crime, Thrillers & Mystery/37820.txt",
807,Hunted Down: The Detective Stories of Charles Dickens,"Dickens, Charles, 1812-1870","Crime, Thrillers & Mystery",11732,"raw/Crime, Thrillers & Mystery/807.txt",
4017,The Hollow Needle; Further adventures of Arsène Lupin,"Leblanc, Maurice, 1864-1941","Crime, Thrillers & Mystery",68327,"raw/Crime, Thrillers & Mystery/4017.txt",
28229,"Anderson Crow, Detective","McCutcheon, George Barr, 1866-1928","Crime, Thrillers & Mystery",77989,"raw/Crime, Thrillers & Mystery/28229.txt",
33800,"The Mysteries of Paris, illustrated with etchings, Vol. 1","Sue, Eugène, 1804-1857","Crime, Thrillers & Mystery",104893,"raw/Crime, Thrillers & Mystery/33800.txt",
1895,Armadale,"Collins, Wilkie, 1824-1889","Crime, Thrillers & Mystery",299324,"raw/Crime, Thrillers & Mystery/1895.txt",
10476,The Vanishing Man: A Detective Romance,"Freeman, R. Austin (Richard Austin), 1862-1943","Crime, Thrillers & Mystery",94715,"raw/Crime, Thrillers & Mystery/10476.txt",
10556,The Old Man in the Corner,"Orczy, Emmuska Orczy, Baroness, 1865-1947","Crime, Thrillers & Mystery",70001,"raw/Crime, Thrillers & Mystery/10556.txt",
2813,The Grand Babylon Hôtel,"Bennett, Arnold, 1867-1931","Crime, Thrillers & Mystery",70814,"raw/Crime, Thrillers & Mystery/2813.txt",
28093,The Confessions of Arsène Lupin,"Leblanc, Maurice, 1864-1941","Crime, Thrillers & Mystery",70021,"raw/Crime, Thrillers & Mystery/28093.txt",
69925,The new northland,"Gratacap, L. P. (Louis Pope), 1851-1917","Crime, Thrillers & Mystery",112630,"raw/Crime, Thrillers & Mystery/69925.txt",
924,To Be Read at Dusk,"Dickens, Charles, 1812-1870","Crime, Thrillers & Mystery",7624,"raw/Crime, Thrillers & Mystery/924.txt",
7735,Paul Clifford — Complete,"Lytton, Edward Bulwer Lytton, Baron, 1803-1873","Crime, Thrillers & Mystery",182793,"raw/Crime, Thrillers & Mystery/7735.txt",
70690,"Trial of John Jasper, lay precentor of Cloisterham Cathedral in the County of Kent, for the murder of Edwin Drood, engineer",Unknown,"Crime, Thrillers & Mystery",33774,"raw/Crime, Thrillers & Mystery/70690.txt",
67160,The Hunter's Lodge Case,"Christie, Agatha, 1890-1976","Crime, Thrillers & Mystery",4365,"raw/Crime, Thrillers & Mystery/67160.txt",
70236,The secret of the old mill,"Dixon, Franklin W.","Crime, Thrillers & Mystery",40991,"raw/Crime, Thrillers & Mystery/70236.txt",
37545,"""Persons Unknown""","Tracy, Virginia, -1946","Crime, Thrillers & Mystery",149197,"raw/Crime, Thrillers & Mystery/37545.txt",
28333,Messengers of EvilBeing a Further Account of the Lures and Devices of Fantômas,"Allain, Marcel, 1885-1969","Crime, Thrillers & Mystery",96000,"raw/Crime, Thrillers & Mystery/28333.txt",
57939,The Fall River Tragedy: A History of the Borden Murders,"Porter, Edwin H.","Crime, Thrillers & Mystery",144292,"raw/Crime, Thrillers & Mystery/57939.txt",
93,"Tom Sawyer, Detective","Twain, Mark, 1835-1910","Crime, Thrillers & Mystery",26308,"raw/Crime, Thrillers & Mystery/93.txt",
14471,The Empty House and Other Ghost Stories,"Blackwood, Algernon, 1869-1951","Crime, Thrillers & Mystery",66917,"raw/Crime, Thrillers & Mystery/14471.txt",
70008,Unnatural death,"Sayers, Dorothy L. (Dorothy Leigh), 1893-1957","Crime, Thrillers & Mystery",85987,"raw/Crime, Thrillers & Mystery/70008.txt",
1587,The Black Robe,"Collins, Wilkie, 1824-1889","Crime, Thrillers & Mystery",109664,"raw/Crime, Thrillers & Mystery/1587.txt",
34017,Deep Moat Grange,"Crockett, S. R. (Samuel Rutherford), 1860-1914","Crime, Thrillers & Mystery",102385,"raw/Crime, Thrillers & Mystery/34017.txt",
11501,Laughing Bill Hyde and Other Stories,"Beach, Rex, 1877-1949","Crime, Thrillers & Mystery",88518,"raw/Crime, Thrillers & Mystery/11501.txt",
46581,The Mystery of Choice,"Chambers, Robert W. (Robert William), 1865-1933","Crime, Thrillers & Mystery",57800,"raw/Crime, Thrillers & Mystery/46581.txt",
14167,The Red Redmaynes,"Phillpotts, Eden, 1862-1960","Crime, Thrillers & Mystery",94227,"raw/Crime, Thrillers & Mystery/14167.txt",
1913,The Drums of Jeopardy,"MacGrath, Harold, 1871-1932","Crime, Thrillers & Mystery",88893,"raw/Crime, Thrillers & Mystery/1913.txt",
19020,"The Danvers Jewels, and Sir Charles Danvers","Cholmondeley, Mary, 1859-1925","Crime, Thrillers & Mystery",135196,"raw/Crime, Thrillers & Mystery/19020.txt",
3181,The Stolen White Elephant,"Twain, Mark, 1835-1910","Crime, Thrillers & Mystery",9784,"raw/Crime, Thrillers & Mystery/3181.txt",
68022,"Nick Carter Stories No. 145, June 19, 1915: An Unsolved Mystery; Or, Nick Carter's Goverment Case","Waddell, C. C. (Charles Carey), 1868-1930","Crime, Thrillers & Mystery",34382,"raw/Crime, Thrillers & Mystery/68022.txt",
52264,Trial of William Palmer,Unknown,"Crime, Thrillers & Mystery",161340,"raw/Crime, Thrillers & Mystery/52264.txt",
72421,"The room in the tower, and other stories","Benson, E. F. (Edward Frederic), 1867-1940","Crime, Thrillers & Mystery",84656,"raw/Crime, Thrillers & Mystery/72421.txt",
70175,The secret of Father Brown,"Chesterton, G. K. (Gilbert Keith), 1874-1936","Crime, Thrillers & Mystery",66085,"raw/Crime, Thrillers & Mystery/70175.txt",
61996,Throttled! The Detection of the German and Anarchist Bomb Plotters,"Tunney, Thomas J. (Thomas Joseph), 1873-","Crime, Thrillers & Mystery",61502,"raw/Crime, Thrillers & Mystery/61996.txt",
24839,The Blonde LadyBeing a Record of the Duel of Wits between Arsène Lupin and the English Detective,"Leblanc, Maurice, 1864-1941","Crime, Thrillers & Mystery",66193,"raw/Crime, Thrillers & Mystery/24839.txt",
14818,The Daughter of Anderson Crow,"McCutcheon, George Barr, 1866-1928","Crime, Thrillers & Mystery",78701,"raw/Crime, Thrillers & Mystery/14818.txt",
75012,The mystery of Cabin Island,"Dixon, Franklin W.","Crime, Thrillers & Mystery",40990,"raw/Crime, Thrillers & Mystery/75012.txt",
46595,The Chronicles of Crime or The New Newgate Calendar. v. 2/2being a series of memoirs and anecdotes of notorious characters who have outraged the laws of Great Britain from the earliest period to 1841,"Pelham, Camden","Crime, Thrillers & Mystery",388445,"raw/Crime, Thrillers & Mystery/46595.txt",
29958,The Law-Breakers,"Cullum, Ridgwell, 1867-1943","Crime, Thrillers & Mystery",136204,"raw/Crime, Thrillers & Mystery/29958.txt",
28164,The Big Bow Mystery,"Zangwill, Israel, 1864-1926","Crime, Thrillers & Mystery",46657,"raw/Crime, Thrillers & Mystery/28164.txt",
5007,The Poisoned Pen,"Reeve, Arthur B. (Arthur Benjamin), 1880-1936","Crime, Thrillers & Mystery",105832,"raw/Crime, Thrillers & Mystery/5007.txt",
48729,"The Strand Magazine, Vol. 17, No. 97, January to June 1899An Illustrated Monthly",Various,"Crime, Thrillers & Mystery",60161,"raw/Crime, Thrillers & Mystery/48729.txt",
47312,"The Mysteries of London, v. 1/4","Reynolds, George W. M. (George William MacArthur), 1814-1879","Crime, Thrillers & Mystery",427025,"raw/Crime, Thrillers & Mystery/47312.txt",
2019,The Bat,"Rinehart, Mary Roberts, 1876-1958","Crime, Thrillers & Mystery",64366,"raw/Crime, Thrillers & Mystery/2019.txt",
1872,The Red House Mystery,"Milne, A. A. (Alan Alexander), 1882-1956","Crime, Thrillers & Mystery",63448,"raw/Crime, Thrillers & Mystery/1872.txt",
44984,The Mystery Girl,"Wells, Carolyn, 1862-1942","Crime, Thrillers & Mystery",61818,"raw/Crime, Thrillers & Mystery/44984.txt",
52180,The Apple of Discord,"Walcott, Earle Ashley, 1859-1931","Crime, Thrillers & Mystery",109478,"raw/Crime, Thrillers & Mystery/52180.txt",
7884,In the Fog,"Davis, Richard Harding, 1864-1916","Crime, Thrillers & Mystery",25393,"raw/Crime, Thrillers & Mystery/7884.txt",
47530,"Oliver Twist, Vol. 2 (of 3)","Dickens, Charles, 1812-1870","Crime, Thrillers & Mystery",50661,"raw/Crime, Thrillers & Mystery/47530.txt",
75288,The Seven Dials mystery,"Christie, Agatha, 1890-1976","Crime, Thrillers & Mystery",65351,"raw/Crime, Thrillers & Mystery/75288.txt",
12758,Library of the World's Best Mystery and Detective Stories,Unknown,"Crime, Thrillers & Mystery",101679,"raw/Crime, Thrillers & Mystery/12758.txt",
20985,"The Banner Boy Scouts on a Tour; or, The Mystery of Rattlesnake Mountain","Warren, George A.","Crime, Thrillers & Mystery",70500,"raw/Crime, Thrillers & Mystery/20985.txt",
75840,The trail of the serpent,"Braddon, M. E. (Mary Elizabeth), 1835-1915","Crime, Thrillers & Mystery",146647,"raw/Crime, Thrillers & Mystery/75840.txt",
44881,Confessions of a Thug,"Taylor, Meadows, 1808-1876","Crime, Thrillers & Mystery",225478,"raw/Crime, Thrillers & Mystery/44881.txt",
155,The Moonstone,"Collins, Wilkie, 1824-1889","Crime, Thrillers & Mystery",194927,"raw/Crime, Thrillers & Mystery/155.txt",
67447,"An Authentic History of the Cato-Street ConspiracyWith the trials at large of the conspirators, for high treason and murder, a description of their weapons and combustible machines, and every particular connected with the rise, progress, discovery, and termination of the horrid plot","Wilkinson, George Theodore","Crime, Thrillers & Mystery",137369,"raw/Crime, Thrillers & Mystery/67447.txt",
7788,Blindfolded,"Walcott, Earle Ashley, 1859-1931","Crime, Thrillers & Mystery",93845,"raw/Crime, Thrillers & Mystery/7788.txt",
75476,The poisoned chocolates case,"Berkeley, Anthony, 1893-1971","Crime, Thrillers & Mystery",66289,"raw/Crime, Thrillers & Mystery/75476.txt",
2554,Crime and Punishment,"Dostoyevsky, Fyodor, 1821-1881","Crime, Thrillers & Mystery",203523,"raw/Crime, Thrillers & Mystery/2554.txt",
863,The Mysterious Affair at Styles,"Christie, Agatha, 1890-1976","Crime, Thrillers & Mystery",56553,"raw/Crime, Thrillers & Mystery/863.txt",
5054,The Dream Doctor,"Reeve, Arthur B. (Arthur Benjamin), 1880-1936","Crime, Thrillers & Mystery",94849,"raw/Crime, Thrillers & Mystery/5054.txt",
44609,"The Northfield Tragedy; or, the Robber's RaidA Thrilling Narrative; A history of the remarkable attempt to rob the bank at Northfield, Minnesota; the Cold-Blooded Murder of the Brave Cashier and an Inoffensive Citizen. The Slaying of Two of the Brigands. The Wonderful Robber Hunt and Capture Graphically Described. Biographies of the Victims, the Captors & the Notorious Younger and James Gang of Desperadoes","Hanson, J. H. (Joseph Have)","Crime, Thrillers & Mystery",43228,"raw/Crime, Thrillers & Mystery/44609.txt",
52301,Some Distinguished Victims of the Scaffold,"Bleackley, Horace, 1868-1931","Crime, Thrillers & Mystery",80731,"raw/Crime, Thrillers & Mystery/52301.txt",
2688,The Clue of the Twisted Candle,"Wallace, Edgar, 1875-1932","Crime, Thrillers & Mystery",60829,"raw/Crime, Thrillers & Mystery/2688.txt",
57314,The Yellow Face,"White, Fred M. (Fred Merrick), 1859-1935","Crime, Thrillers & Mystery",124620,"raw/Crime, Thrillers & Mystery/57314.txt",
21617,That Affair Next Door,"Green, Anna Katharine, 1846-1935","Crime, Thrillers & Mystery",107961,"raw/Crime, Thrillers & Mystery/21617.txt",
47113,The Message,"Tracy, Louis, 1863-1928","Crime, Thrillers & Mystery",79968,"raw/Crime, Thrillers & Mystery/47113.txt",
4694,Mademoiselle of Monte Carlo,"Le Queux, William, 1864-1927","Crime, Thrillers & Mystery",83895,"raw/Crime, Thrillers & Mystery/4694.txt",
13097,"Lives of the Most Remarkable Criminals Who have been Condemned and Executed for Murder, the Highway, Housebreaking, Street Robberies, Coining or other offences",Unknown,"Crime, Thrillers & Mystery",299764,"raw/Crime, Thrillers & Mystery/13097.txt",
26451,"A Stable for Nightmares; or, Weird Tales","Young, Charles L. (Charles Lawrence), Sir, 1839-1887","Crime, Thrillers & Mystery",62564,"raw/Crime, Thrillers & Mystery/26451.txt",
51649,"The Mysteries of London, v. 4/4","Reynolds, George W. M. (George William MacArthur), 1814-1879","Crime, Thrillers & Mystery",425872,"raw/Crime, Thrillers & Mystery/51649.txt",
41170,Great Ghost Stories,Unknown,"Crime, Thrillers & Mystery",96745,"raw/Crime, Thrillers & Mystery/41170.txt",
38820,"The Strand Magazine, Vol. 27, No. 161, May 1904",Various,"Crime, Thrillers & Mystery",70172,"raw/Crime, Thrillers & Mystery/38820.txt",
564,The Mystery of Edwin Drood,"Dickens, Charles, 1812-1870","Crime, Thrillers & Mystery",95771,"raw/Crime, Thrillers & Mystery/564.txt",
1720,The Man Who Knew Too Much,"Chesterton, G. K. (Gilbert Keith), 1874-1936","Crime, Thrillers & Mystery",62776,"raw/Crime, Thrillers & Mystery/1720.txt",
42,The Strange Case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis, 1850-1894","Crime, Thrillers & Mystery",28738,"raw/Crime, Thrillers & Mystery/42.txt",
2607,"Psmith, Journalist","Wodehouse, P. G. (Pelham Grenville), 1881-1975","Crime, Thrillers & Mystery",60220,"raw/Crime, Thrillers & Mystery/2607.txt",
3071,"The Golden Slipper, and Other Problems for Violet Strange","Green, Anna Katharine, 1846-1935","Crime, Thrillers & Mystery",94146,"raw/Crime, Thrillers & Mystery/3071.txt",
24799,The Escape of Mr. TrimmHis Plight and other Plights,"Cobb, Irvin S. (Irvin Shrewsbury), 1876-1944","Crime, Thrillers & Mystery",69738,"raw/Crime, Thrillers & Mystery/24799.txt",
8176,"Death at the Excelsior, and other stories","Wodehouse, P. G. (Pelham Grenville), 1881-1975","Crime, Thrillers & Mystery",37908,"raw/Crime, Thrillers & Mystery/8176.txt",
56190,Warren Commission (14 of 26): Hearings Vol. XIV (of 15),United States. Warren Commission,"Crime, Thrillers & Mystery",413593,"raw/Crime, Thrillers & Mystery/56190.txt",
1563,The Crystal Stopper,"Leblanc, Maurice, 1864-1941","Crime, Thrillers & Mystery",77481,"raw/Crime, Thrillers & Mystery/1563.txt",
11987,By Advice of Counsel,"Train, Arthur Cheney, 1875-1945","Crime, Thrillers & Mystery",68595,"raw/Crime, Thrillers & Mystery/11987.txt",
41021,"Clara Vaughan, Volume 2 (of 3)",Unknown,"Crime, Thrillers & Mystery",70499,"raw/Crime, Thrillers & Mystery/41021.txt",
68338,"Nick Carter Stories No. 160, October 2, 1915: The Yellow Label; or, Nick Carter and the Society Looters.","Carter, Nicholas (House name)","Crime, Thrillers & Mystery",34934,"raw/Crime, Thrillers & Mystery/68338.txt",
36313,"Witch Winnie's Mystery, or The Old Oak Cabinet: The Story of a King's Daughter","Champney, Elizabeth W. (Elizabeth Williams), 1850-1922","Crime, Thrillers & Mystery",81906,"raw/Crime, Thrillers & Mystery/36313.txt",
75273,Death in the dusk,"Markham, Virgil, 1899-1973","Crime, Thrillers & Mystery",119845,"raw/Crime, Thrillers & Mystery/75273.txt",
66782,"Nick Carter Stories No. 141, May 22, 1915: The duplicate night","Waddell, C. C. (Charles Carey), 1868-1930","Crime, Thrillers & Mystery",34093,"raw/Crime, Thrillers & Mystery/66782.txt",
2756,Marquise BrinvillierCelebrated Crimes,"Dumas, Alexandre, 1802-1870","Crime, Thrillers & Mystery",30896,"raw/Crime, Thrillers & Mystery/2756.txt",
43379,"Hands Up; or, Thirty-Five Years of Detective Life in the Mountains and on the PlainsReminiscences by General D. J. Cook, Chief of the Rocky Mountains Detective Association","Cook, D. J.‏ ‎(David J.), 1840-1907","Crime, Thrillers & Mystery",129596,"raw/Crime, Thrillers & Mystery/43379.txt",
22743,"Ruth Fielding and the Gypsies; Or, The Missing Pearl Necklace","Emerson, Alice B.","Crime, Thrillers & Mystery",47235,"raw/Crime, Thrillers & Mystery/22743.txt",
38477,In Jeopardy,"Sutphen, Van Tassel, 1861-1945","Crime, Thrillers & Mystery",61927,"raw/Crime, Thrillers & Mystery/38477.txt",
1183,The Return of Dr. Fu-Manchu,"Rohmer, Sax, 1883-1959","Crime, Thrillers & Mystery",72912,"raw/Crime, Thrillers & Mystery/1183.txt",
59072,The Secret Tomb,"Leblanc, Maurice, 1864-1941","Crime, Thrillers & Mystery",74834,"raw/Crime, Thrillers & Mystery/59072.txt",
4223,The Mystery of a Hansom Cab,"Hume, Fergus, 1859-1932","Crime, Thrillers & Mystery",90959,"raw/Crime, Thrillers & Mystery/4223.txt",
69788,The avenger,"Wallace, Edgar, 1875-1932","Crime, Thrillers & Mystery",63989,"raw/Crime, Thrillers & Mystery/69788.txt",
5815,The Great Impersonation,"Oppenheim, E. Phillips (Edward Phillips), 1866-1946","Crime, Thrillers & Mystery",75427,"raw/Crime, Thrillers & Mystery/5815.txt",
8486,Ghost Stories of an Antiquary,"James, M. R. (Montague Rhodes), 1862-1936","Crime, Thrillers & Mystery",48462,"raw/Crime, Thrillers & Mystery/8486.txt",
14851,Uncle Silas: A Tale of Bartram-Haugh,"Le Fanu, Joseph Sheridan, 1814-1873","Crime, Thrillers & Mystery",163023,"raw/Crime, Thrillers & Mystery/14851.txt",
6864,Average Jones,"Adams, Samuel Hopkins, 1871-1958","Crime, Thrillers & Mystery",71409,"raw/Crime, Thrillers & Mystery/6864.txt",
8223,"Edgar Huntly; or, Memoirs of a Sleep-Walker","Brown, Charles Brockden, 1771-1810","Crime, Thrillers & Mystery",97697,"raw/Crime, Thrillers & Mystery/8223.txt",
24879,"Curious, if TrueStrange Tales","Gaskell, Elizabeth Cleghorn, 1810-1865","Crime, Thrillers & Mystery",98508,"raw/Crime, Thrillers & Mystery/24879.txt",
1931,The Zeppelin's Passenger,"Oppenheim, E. Phillips (Edward Phillips), 1866-1946","Crime, Thrillers & Mystery",65284,"raw/Crime, Thrillers & Mystery/1931.txt",
57038,The Monomaniac (La bête humaine),"Zola, Émile, 1840-1902","Crime, Thrillers & Mystery",139593,"raw/Crime, Thrillers & Mystery/57038.txt",
3321,Children of the Whirlwind,"Scott, Leroy, 1875-1929","Crime, Thrillers & Mystery",99373,"raw/Crime, Thrillers & Mystery/3321.txt",
72824,The mystery of the Blue Train,"Christie, Agatha, 1890-1976","Crime, Thrillers & Mystery",70234,"raw/Crime, Thrillers & Mystery/72824.txt",
7008,The City of Fire,"Hill, Grace Livingston, 1865-1947","Crime, Thrillers & Mystery",109520,"raw/Crime, Thrillers & Mystery/7008.txt",
75157,The Bishop murder case,"Van Dine, S. S., 1888-1939","Crime, Thrillers & Mystery",86716,"raw/Crime, Thrillers & Mystery/75157.txt",
363,The Oakdale Affair,"Burroughs, Edgar Rice, 1875-1950","Crime, Thrillers & Mystery",44820,"raw/Crime, Thrillers & Mystery/363.txt",
38460,Checkmate,"Le Fanu, Joseph Sheridan, 1814-1873","Crime, Thrillers & Mystery",162691,"raw/Crime, Thrillers & Mystery/38460.txt",
38131,On Secret ServiceDetective-Mystery Stories Based on Real Cases Solved by Government Agents,"Taft, William Nelson","Crime, Thrillers & Mystery",105608,"raw/Crime, Thrillers & Mystery/38131.txt",
76927,Only a clod,"Braddon, M. E. (Mary Elizabeth), 1835-1915","Crime, Thrillers & Mystery",163764,"raw/Crime, Thrillers & Mystery/76927.txt",
70486,The lurking fear,"Lovecraft, H. P. (Howard Phillips), 1890-1937","Crime, Thrillers & Mystery",11226,"raw/Crime, Thrillers & Mystery/70486.txt",
20546,The Hand in the Dark,"Rees, Arthur J. (Arthur John), 1872-1942","Crime, Thrillers & Mystery",109651,"raw/Crime, Thrillers & Mystery/20546.txt",
2347,The Adventure of the Dying Detective,"Doyle, Arthur Conan, 1859-1930","Crime, Thrillers & Mystery",8830,"raw/Crime, Thrillers & Mystery/2347.txt",
33271,The Riddle of the Night,"Hanshew, Thomas W., 1857-1914","Crime, Thrillers & Mystery",81036,"raw/Crime, Thrillers & Mystery/33271.txt",
1685,The Mystery of the Yellow Room,"Leroux, Gaston, 1868-1927","Crime, Thrillers & Mystery",74112,"raw/Crime, Thrillers & Mystery/1685.txt",
79,Terminal Compromise,"Schwartau, Winn, 1952-","Crime, Thrillers & Mystery",219791,"raw/Crime, Thrillers & Mystery/79.txt",
73706,Mysteries of the missing,"Smith, Edward H. (Edward Henry), 1881-1927","Crime, Thrillers & Mystery",87749,"raw/Crime, Thrillers & Mystery/73706.txt",
27794,Fantômas,"Allain, Marcel, 1885-1969","Crime, Thrillers & Mystery",101527,"raw/Crime, Thrillers & Mystery/27794.txt",
17197,The Black Box,"Oppenheim, E. Phillips (Edward Phillips), 1866-1946","Crime, Thrillers & Mystery",101982,"raw/Crime, Thrillers & Mystery/17197.txt",
10869,The Abandoned Room,"Camp, Wadsworth, 1879-1936","Crime, Thrillers & Mystery",77096,"raw/Crime, Thrillers & Mystery/10869.txt",
446,A Book of Remarkable Criminals,"Irving, H. B. (Henry Brodribb), 1870-1919","Crime, Thrillers & Mystery",96958,"raw/Crime, Thrillers & Mystery/446.txt",
23474,The Bishop's Secret,"Hume, Fergus, 1859-1932","Crime, Thrillers & Mystery",114276,"raw/Crime, Thrillers & Mystery/23474.txt",
34318,Life Blood,"Hoover, Thomas, 1941-","Crime, Thrillers & Mystery",105985,"raw/Crime, Thrillers & Mystery/34318.txt",
45474,"Uncle Sam, Detective","DuPuy, William Atherton, 1876-1941","Crime, Thrillers & Mystery",48229,"raw/Crime, Thrillers & Mystery/45474.txt",
