book_id,title,author,genre,word_count,file_path,url,is_valid
42236,Jewels of Gwahlur,Robert E. Howard,Science Fiction,17226,raw/Science Fiction/42236.txt,https://www.gutenberg.org/ebooks/42236,True
16921,Plague Ship,Andre Norton,Science Fiction,60054,raw/Science Fiction/16921.txt,https://www.gutenberg.org/ebooks/16921,True
28885,Alice's Adventures in Wonderland,Lewis Carroll,Science Fiction,30364,raw/Science Fiction/28885.txt,https://www.gutenberg.org/ebooks/28885,True
72890,"The eternal moment, and other stories",E. M. Forster,Science Fiction,37107,raw/Science Fiction/72890.txt,https://www.gutenberg.org/ebooks/72890,True
23790,The Ultimate Weapon,Jr. John W. Campbell,Science Fiction,33697,raw/Science Fiction/23790.txt,https://www.gutenberg.org/ebooks/23790,True
32398,Brood of the Dark Moon,Charles Willard Diffin,Science Fiction,63749,raw/Science Fiction/32398.txt,https://www.gutenberg.org/ebooks/32398,True
22566,Dorothy and the Wizard in Oz,L. Frank Baum,Science Fiction,45314,raw/Science Fiction/22566.txt,https://www.gutenberg.org/ebooks/22566,True
3261,"News from Nowhere; Or, An Epoch of Rest",William Morris,Science Fiction,80842,raw/Science Fiction/3261.txt,https://www.gutenberg.org/ebooks/3261,True
24375,Wizard,Laurence M. Janifer,Science Fiction,10385,raw/Science Fiction/24375.txt,https://www.gutenberg.org/ebooks/24375,True
38674,"De la terre à la lune, trajet direct en 97 heures 20 minutes (French)",Jules Verne,Science Fiction,56984,raw/Science Fiction/38674.txt,https://www.gutenberg.org/ebooks/38674,True
17028,Eastern Standard Tribe,Cory Doctorow,Science Fiction,56375,raw/Science Fiction/17028.txt,https://www.gutenberg.org/ebooks/17028,True
51233,The Marching Morons,C. M. Kornbluth,Science Fiction,11227,raw/Science Fiction/51233.txt,https://www.gutenberg.org/ebooks/51233,True
14833,"Varney the Vampire; Or, the Feast of Blood",Thomas Peckett Prest and James Malcolm Rymer,Science Fiction,329172,raw/Science Fiction/14833.txt,https://www.gutenberg.org/ebooks/14833,True
76802,O. Henry Memorial Award prize stories of 1927,Unknown,Science Fiction,105674,raw/Science Fiction/76802.txt,https://www.gutenberg.org/ebooks/76802,True
1059,The World Set Free,H. G. Wells,Science Fiction,65036,raw/Science Fiction/1059.txt,https://www.gutenberg.org/ebooks/1059,True
6630,Curiosities of the Sky,Garrett Putman Serviss,Science Fiction,56318,raw/Science Fiction/6630.txt,https://www.gutenberg.org/ebooks/6630,True
456,"The Door in the Wall, and Other Stories",H. G. Wells,Science Fiction,46386,raw/Science Fiction/456.txt,https://www.gutenberg.org/ebooks/456,True
225,At the Back of the North Wind,George MacDonald,Science Fiction,91562,raw/Science Fiction/225.txt,https://www.gutenberg.org/ebooks/225,True
2664,Zanoni,Baron Edward Bulwer Lytton Lytton,Science Fiction,156791,raw/Science Fiction/2664.txt,https://www.gutenberg.org/ebooks/2664,True
83,"From the Earth to the Moon; and, Round the Moon",Jules Verne,Science Fiction,91529,raw/Science Fiction/83.txt,https://www.gutenberg.org/ebooks/83,True
33361,Ozma of Oz,L. Frank Baum,Science Fiction,39528,raw/Science Fiction/33361.txt,https://www.gutenberg.org/ebooks/33361,True
15143,Famous Modern Ghost Stories,Unknown,Science Fiction,97751,raw/Science Fiction/15143.txt,https://www.gutenberg.org/ebooks/15143,True
780,The War in the Air,H. G. Wells,Science Fiction,97128,raw/Science Fiction/780.txt,https://www.gutenberg.org/ebooks/780,True
12750,The Stolen Bacillus and Other Incidents,H. G. Wells,Science Fiction,55048,raw/Science Fiction/12750.txt,https://www.gutenberg.org/ebooks/12750,True
2509,The Lani People,Jesse F. Bone,Science Fiction,61347,raw/Science Fiction/2509.txt,https://www.gutenberg.org/ebooks/2509,True
4366,Can Such Things Be?,Ambrose Bierce,Science Fiction,63202,raw/Science Fiction/4366.txt,https://www.gutenberg.org/ebooks/4366,True
8086,Down and Out in the Magic Kingdom,Cory Doctorow,Science Fiction,53983,raw/Science Fiction/8086.txt,https://www.gutenberg.org/ebooks/8086,True
624,"Looking Backward, 2000 to 1887",Edward Bellamy,Science Fiction,80884,raw/Science Fiction/624.txt,https://www.gutenberg.org/ebooks/624,True
32706,Triplanetary,E. E. Smith,Science Fiction,94281,raw/Science Fiction/32706.txt,https://www.gutenberg.org/ebooks/32706,True
58566,Travels and Adventures of Little Baron Trump and His Wonderful Dog Bulger,Ingersoll Lockwood,Science Fiction,96562,raw/Science Fiction/58566.txt,https://www.gutenberg.org/ebooks/58566,True
30123,Micromegas,Voltaire,Science Fiction,10738,raw/Science Fiction/30123.txt,https://www.gutenberg.org/ebooks/30123,True
1951,The Coming Race,Baron Edward Bulwer Lytton Lytton,Science Fiction,55529,raw/Science Fiction/1951.txt,https://www.gutenberg.org/ebooks/1951,True
3251,"The Man That Corrupted Hadleyburg, and Other Stories",Mark Twain,Science Fiction,124431,raw/Science Fiction/3251.txt,https://www.gutenberg.org/ebooks/3251,True
3479,The Metal Monster,Abraham Merritt,Science Fiction,84366,raw/Science Fiction/3479.txt,https://www.gutenberg.org/ebooks/3479,True
26998,Peter Pan in Kensington Gardens,J. M. Barrie,Science Fiction,25393,raw/Science Fiction/26998.txt,https://www.gutenberg.org/ebooks/26998,True
24274,The Native Soil,Alan Edward Nourse,Science Fiction,10143,raw/Science Fiction/24274.txt,https://www.gutenberg.org/ebooks/24274,True
66688,Hans Andersen's Fairy Tales,H. C. Andersen,Science Fiction,71488,raw/Science Fiction/66688.txt,https://www.gutenberg.org/ebooks/66688,True
34321,Syndrome,Thomas Hoover,Science Fiction,120139,raw/Science Fiction/34321.txt,https://www.gutenberg.org/ebooks/34321,True
23661,The Book of Dragons,E. Nesbit,Science Fiction,45300,raw/Science Fiction/23661.txt,https://www.gutenberg.org/ebooks/23661,True
19002,Alice's Adventures Under Ground,Lewis Carroll,Science Fiction,18404,raw/Science Fiction/19002.txt,https://www.gutenberg.org/ebooks/19002,True
18224,"Someone Comes to Town, Someone Leaves Town",Cory Doctorow,Science Fiction,112703,raw/Science Fiction/18224.txt,https://www.gutenberg.org/ebooks/18224,True
36281,The Slayer of Souls,Robert W. Chambers,Science Fiction,64444,raw/Science Fiction/36281.txt,https://www.gutenberg.org/ebooks/36281,True
61077,The King of Elfland's Daughter,Lord Dunsany,Science Fiction,69727,raw/Science Fiction/61077.txt,https://www.gutenberg.org/ebooks/61077,True
41667,The Emerald City of Oz,L. Frank Baum,Science Fiction,54197,raw/Science Fiction/41667.txt,https://www.gutenberg.org/ebooks/41667,True
11512,O. Henry Memorial Award Prize Stories of 1921,Unknown,Science Fiction,119422,raw/Science Fiction/11512.txt,https://www.gutenberg.org/ebooks/11512,True
1743,Twelve Stories and a Dream,H. G. Wells,Science Fiction,75839,raw/Science Fiction/1743.txt,https://www.gutenberg.org/ebooks/1743,True
37470,The Great War in England in 1897,William Le Queux,Science Fiction,103848,raw/Science Fiction/37470.txt,https://www.gutenberg.org/ebooks/37470,True
28617,Astounding Stories of Super-Science February 1930,Various,Science Fiction,91441,raw/Science Fiction/28617.txt,https://www.gutenberg.org/ebooks/28617,True
51783,"The Description of a New World, Called the Blazing-World",Duchess of Margaret Cavendish Newcastle,Science Fiction,40644,raw/Science Fiction/51783.txt,https://www.gutenberg.org/ebooks/51783,True
65473,Gulliver's Travels,Jonathan Swift,Science Fiction,100759,raw/Science Fiction/65473.txt,https://www.gutenberg.org/ebooks/65473,True
74548,"Great short stories, Volume 1 (of 3) :  Detective stories",Unknown,Science Fiction,151323,raw/Science Fiction/74548.txt,https://www.gutenberg.org/ebooks/74548,True
106,Jungle Tales of Tarzan,Edgar Rice Burroughs,Science Fiction,74158,raw/Science Fiction/106.txt,https://www.gutenberg.org/ebooks/106,True
73181,The shadow over Innsmouth,H. P. Lovecraft,Science Fiction,16981,raw/Science Fiction/73181.txt,https://www.gutenberg.org/ebooks/73181,True
15265,The Quest of the Silver Fleece: A Novel,W. E. B. Du Bois,Science Fiction,111172,raw/Science Fiction/15265.txt,https://www.gutenberg.org/ebooks/15265,True
42401,Vathek; An Arabian Tale,William Beckford,Science Fiction,42673,raw/Science Fiction/42401.txt,https://www.gutenberg.org/ebooks/42401,True
169,The Well at the World's End: A Tale,William Morris,Science Fiction,225445,raw/Science Fiction/169.txt,https://www.gutenberg.org/ebooks/169,True
30177,Astounding Stories of Super-Science January 1931,Various,Science Fiction,79491,raw/Science Fiction/30177.txt,https://www.gutenberg.org/ebooks/30177,True
68236,The colour out of space,H. P. Lovecraft,Science Fiction,12488,raw/Science Fiction/68236.txt,https://www.gutenberg.org/ebooks/68236,True
2778,Jewel: A Chapter in Her Life,Clara Louise Burnham,Science Fiction,85667,raw/Science Fiction/2778.txt,https://www.gutenberg.org/ebooks/2778,True
30852,The Tin Woodman of Oz,L. Frank Baum,Science Fiction,47553,raw/Science Fiction/30852.txt,https://www.gutenberg.org/ebooks/30852,True
21970,The Scarlet Plague,Jack London,Science Fiction,23325,raw/Science Fiction/21970.txt,https://www.gutenberg.org/ebooks/21970,True
26966,A Place in the Sun,Stephen Marlowe,Science Fiction,10983,raw/Science Fiction/26966.txt,https://www.gutenberg.org/ebooks/26966,True
30166,"Astounding Stories, March, 1931",Various,Science Fiction,82102,raw/Science Fiction/30166.txt,https://www.gutenberg.org/ebooks/30166,True
4920,The Blind Spot,Austin Hall and Homer Eon Flint,Science Fiction,108814,raw/Science Fiction/4920.txt,https://www.gutenberg.org/ebooks/4920,True
7463,Darkness and Dawn,George Allan England,Science Fiction,191346,raw/Science Fiction/7463.txt,https://www.gutenberg.org/ebooks/7463,True
1329,A Voyage to Arcturus,David Lindsay,Science Fiction,92675,raw/Science Fiction/1329.txt,https://www.gutenberg.org/ebooks/1329,True
27365,Tales of Space and Time,H. G. Wells,Science Fiction,75441,raw/Science Fiction/27365.txt,https://www.gutenberg.org/ebooks/27365,True
29135,With the Night Mail: A Story of 2000 A.D.,Rudyard Kipling,Science Fiction,16522,raw/Science Fiction/29135.txt,https://www.gutenberg.org/ebooks/29135,True
59774,Thirty Strange Stories,H. G. Wells,Science Fiction,118925,raw/Science Fiction/59774.txt,https://www.gutenberg.org/ebooks/59774,True
8395,The Gods of Pegana,Lord Dunsany,Science Fiction,18794,raw/Science Fiction/8395.txt,https://www.gutenberg.org/ebooks/8395,True
897,The Rose and the Ring,William Makepeace Thackeray,Science Fiction,32489,raw/Science Fiction/897.txt,https://www.gutenberg.org/ebooks/897,True
26624,The Road to Oz,L. Frank Baum,Science Fiction,43162,raw/Science Fiction/26624.txt,https://www.gutenberg.org/ebooks/26624,True
44278,"From the Earth to the Moon, Direct in Ninety-Seven Hours and Twenty Minutes: and a Trip Round It",Jules Verne,Science Fiction,91694,raw/Science Fiction/44278.txt,https://www.gutenberg.org/ebooks/44278,True
10662,The Night Land,William Hope Hodgson,Science Fiction,197114,raw/Science Fiction/10662.txt,https://www.gutenberg.org/ebooks/10662,True
51854,The Rat Race,Jay Franklin,Science Fiction,79740,raw/Science Fiction/51854.txt,https://www.gutenberg.org/ebooks/51854,True
1013,The First Men in the Moon,H. G. Wells,Science Fiction,68408,raw/Science Fiction/1013.txt,https://www.gutenberg.org/ebooks/1013,True
3007,"The Smoky God; Or, A Voyage to the Inner World",Willis George Emerson,Science Fiction,21502,raw/Science Fiction/3007.txt,https://www.gutenberg.org/ebooks/3007,True
1018,The Water-Babies,Charles Kingsley,Science Fiction,68697,raw/Science Fiction/1018.txt,https://www.gutenberg.org/ebooks/1018,True
20058,The Napoleon of Notting Hill,G. K. Chesterton,Science Fiction,58423,raw/Science Fiction/20058.txt,https://www.gutenberg.org/ebooks/20058,True
32094,The Patchwork Girl of Oz,L. Frank Baum,Science Fiction,61637,raw/Science Fiction/32094.txt,https://www.gutenberg.org/ebooks/32094,True
25016,The House of Souls,Arthur Machen,Science Fiction,89698,raw/Science Fiction/25016.txt,https://www.gutenberg.org/ebooks/25016,True
620,Sylvie and Bruno,Lewis Carroll,Science Fiction,67891,raw/Science Fiction/620.txt,https://www.gutenberg.org/ebooks/620,True
49525,First Lensman,E. E. Smith,Science Fiction,97841,raw/Science Fiction/49525.txt,https://www.gutenberg.org/ebooks/49525,True
126,The Poison Belt,Arthur Conan Doyle,Science Fiction,29251,raw/Science Fiction/126.txt,https://www.gutenberg.org/ebooks/126,True
45975,The Little Lame Prince and His Travelling Cloak,Dinah Maria Mulock Craik,Science Fiction,30675,raw/Science Fiction/45975.txt,https://www.gutenberg.org/ebooks/45975,True
68811,"Black no more :  Being an account of the strange and wonderful workings of science in the land of the free, A.D. 1933-1940",George S. Schuyler,Science Fiction,53404,raw/Science Fiction/68811.txt,https://www.gutenberg.org/ebooks/68811,True
3526,Five Weeks in a Balloon,Jules Verne,Science Fiction,91732,raw/Science Fiction/3526.txt,https://www.gutenberg.org/ebooks/3526,True
73756,O. Henry memorial award prize stories of 1923,Unknown,Science Fiction,106839,raw/Science Fiction/73756.txt,https://www.gutenberg.org/ebooks/73756,True
34339,The Princess and the Goblin,George MacDonald,Science Fiction,54906,raw/Science Fiction/34339.txt,https://www.gutenberg.org/ebooks/34339,True
837,The Story of the Amulet,E. Nesbit,Science Fiction,71614,raw/Science Fiction/837.txt,https://www.gutenberg.org/ebooks/837,True
697,The Light Princess,George MacDonald,Science Fiction,18080,raw/Science Fiction/697.txt,https://www.gutenberg.org/ebooks/697,True
50194,The Magic of Oz,L. Frank Baum,Science Fiction,41699,raw/Science Fiction/50194.txt,https://www.gutenberg.org/ebooks/50194,True
18137,Little Fuzzy,H. Beam Piper,Science Fiction,62157,raw/Science Fiction/18137.txt,https://www.gutenberg.org/ebooks/18137,True
27884,Niels Klim's journey under the ground,Ludvig Holberg,Science Fiction,38535,raw/Science Fiction/27884.txt,https://www.gutenberg.org/ebooks/27884,True
67090,The Worm Ouroboros: A Romance,Eric Rücker Eddison,Science Fiction,170218,raw/Science Fiction/67090.txt,https://www.gutenberg.org/ebooks/67090,True
7477,The Book of Wonder,Lord Dunsany,Science Fiction,22878,raw/Science Fiction/7477.txt,https://www.gutenberg.org/ebooks/7477,True
42455,The Mystery of the Sea,Bram Stoker,Science Fiction,157162,raw/Science Fiction/42455.txt,https://www.gutenberg.org/ebooks/42455,True
97,Flatland: A Romance of Many Dimensions,Edwin Abbott Abbott,Science Fiction,36869,raw/Science Fiction/97.txt,https://www.gutenberg.org/ebooks/97,True
25067,The Planet Strappers,Raymond Z. Gallun,Science Fiction,68397,raw/Science Fiction/25067.txt,https://www.gutenberg.org/ebooks/25067,True
22759,The English at the North Pole,Jules Verne,Science Fiction,68248,raw/Science Fiction/22759.txt,https://www.gutenberg.org/ebooks/22759,True
20727,The Cosmic Computer,H. Beam Piper,Science Fiction,67494,raw/Science Fiction/20727.txt,https://www.gutenberg.org/ebooks/20727,True
29919,"Astounding Stories of Super-Science, November, 1930",Various,Science Fiction,80080,raw/Science Fiction/29919.txt,https://www.gutenberg.org/ebooks/29919,True
8993,The Mysterious Island,Jules Verne,Science Fiction,167775,raw/Science Fiction/8993.txt,https://www.gutenberg.org/ebooks/8993,True
11696,The Food of the Gods and How It Came to Earth,H. G. Wells,Science Fiction,74326,raw/Science Fiction/11696.txt,https://www.gutenberg.org/ebooks/11696,True
12094,O. Henry Memorial Award Prize Stories of 1919,Unknown,Science Fiction,104608,raw/Science Fiction/12094.txt,https://www.gutenberg.org/ebooks/12094,True
39868,Glinda of Oz,L. Frank Baum,Science Fiction,42938,raw/Science Fiction/39868.txt,https://www.gutenberg.org/ebooks/39868,True
4357,American Fairy Tales,L. Frank Baum,Science Fiction,34856,raw/Science Fiction/4357.txt,https://www.gutenberg.org/ebooks/4357,True
9439,Tales and Novels — Volume 04,Maria Edgeworth,Science Fiction,174275,raw/Science Fiction/9439.txt,https://www.gutenberg.org/ebooks/9439,True
29768,"Astounding Stories of Super-Science, August 1930",Various,Science Fiction,84618,raw/Science Fiction/29768.txt,https://www.gutenberg.org/ebooks/29768,True
123,At the Earth's Core,Edgar Rice Burroughs,Science Fiction,49534,raw/Science Fiction/123.txt,https://www.gutenberg.org/ebooks/123,True
1044,Extract from Captain Stormfield's Visit to Heaven,Mark Twain,Science Fiction,17968,raw/Science Fiction/1044.txt,https://www.gutenberg.org/ebooks/1044,True
21092,On the Trail of the Space Pirates,Carey Rockwell,Science Fiction,52542,raw/Science Fiction/21092.txt,https://www.gutenberg.org/ebooks/21092,True
77596,Maza of the Moon,Otis Adelbert Kline,Science Fiction,49827,raw/Science Fiction/77596.txt,https://www.gutenberg.org/ebooks/77596,True
46547,A Voyage to the Moon,Cyrano de Bergerac,Science Fiction,42505,raw/Science Fiction/46547.txt,https://www.gutenberg.org/ebooks/46547,True
42183,Queen of the Black Coast,Robert E. Howard,Science Fiction,11453,raw/Science Fiction/42183.txt,https://www.gutenberg.org/ebooks/42183,True
85,The Beasts of Tarzan,Edgar Rice Burroughs,Science Fiction,66582,raw/Science Fiction/85.txt,https://www.gutenberg.org/ebooks/85,True
62621,Memorials of Shrewsbury,Henry Pidgeon,Science Fiction,58430,raw/Science Fiction/62621.txt,https://www.gutenberg.org/ebooks/62621,True
34703,The Tower of Oblivion,Oliver Onions,Science Fiction,145974,raw/Science Fiction/34703.txt,https://www.gutenberg.org/ebooks/34703,True
31324,The Angel of the Revolution: A Tale of the Coming Terror,George Chetwynd Griffith,Science Fiction,147767,raw/Science Fiction/31324.txt,https://www.gutenberg.org/ebooks/31324,True
41941,Urania,Camille Flammarion,Science Fiction,49441,raw/Science Fiction/41941.txt,https://www.gutenberg.org/ebooks/41941,True
6424,A Modern Utopia,H. G. Wells,Science Fiction,95165,raw/Science Fiction/6424.txt,https://www.gutenberg.org/ebooks/6424,True
1607,A Journey in Other Worlds: A Romance of the Future,John Jacob Astor,Science Fiction,92002,raw/Science Fiction/1607.txt,https://www.gutenberg.org/ebooks/1607,True
22893,Pygmalion's Spectacles,Stanley G. Weinbaum,Science Fiction,10059,raw/Science Fiction/22893.txt,https://www.gutenberg.org/ebooks/22893,True
69607,"Weird Tales, Volume 1, Number 3, May, 1923: The unique magazine",Various,Science Fiction,141278,raw/Science Fiction/69607.txt,https://www.gutenberg.org/ebooks/69607,True
42254,Beyond the Black River,Robert E. Howard,Science Fiction,21904,raw/Science Fiction/42254.txt,https://www.gutenberg.org/ebooks/42254,True
709,The Princess and Curdie,George MacDonald,Science Fiction,59044,raw/Science Fiction/709.txt,https://www.gutenberg.org/ebooks/709,True
56426,The Mummy! A Tale of the Twenty-Second Century,Mrs. Loudon,Science Fiction,169934,raw/Science Fiction/56426.txt,https://www.gutenberg.org/ebooks/56426,True
19445,Omnilingual,H. Beam Piper,Science Fiction,19496,raw/Science Fiction/19445.txt,https://www.gutenberg.org/ebooks/19445,True
14021,Lord of the World,Robert Hugh Benson,Science Fiction,99990,raw/Science Fiction/14021.txt,https://www.gutenberg.org/ebooks/14021,True
13944,"After London; Or, Wild England",Richard Jefferies,Science Fiction,84229,raw/Science Fiction/13944.txt,https://www.gutenberg.org/ebooks/13944,True
74988,"The tunnel thru the air :  or, Looking back from 1940",William D. Gann,Science Fiction,117205,raw/Science Fiction/74988.txt,https://www.gutenberg.org/ebooks/74988,True
5745,She and Allan,H. Rider Haggard,Science Fiction,124046,raw/Science Fiction/5745.txt,https://www.gutenberg.org/ebooks/5745,True
64522,Märchen (German),Hermann Hesse,Science Fiction,34776,raw/Science Fiction/64522.txt,https://www.gutenberg.org/ebooks/64522,True
6993,The Lord of the Sea,M. P. Shiel,Science Fiction,87149,raw/Science Fiction/6993.txt,https://www.gutenberg.org/ebooks/6993,True
68815,Galactic Patrol,E. E. Smith,Science Fiction,90986,raw/Science Fiction/68815.txt,https://www.gutenberg.org/ebooks/68815,True
1188,The Lair of the White Worm,Bram Stoker,Science Fiction,58233,raw/Science Fiction/1188.txt,https://www.gutenberg.org/ebooks/1188,True
31979,The Tunnel Under the World,Frederik Pohl,Science Fiction,14434,raw/Science Fiction/31979.txt,https://www.gutenberg.org/ebooks/31979,True
54873,Vingt mille lieues sous les mers (French),Jules Verne,Science Fiction,140295,raw/Science Fiction/54873.txt,https://www.gutenberg.org/ebooks/54873,True
27085,Rootabaga Stories,Carl Sandburg,Science Fiction,31658,raw/Science Fiction/27085.txt,https://www.gutenberg.org/ebooks/27085,True
31377,Weird Tales. Vol. 1 (of 2),E. T. A. Hoffmann,Science Fiction,117338,raw/Science Fiction/31377.txt,https://www.gutenberg.org/ebooks/31377,True
12163,The Sleeper Awakes,H. G. Wells,Science Fiction,75768,raw/Science Fiction/12163.txt,https://www.gutenberg.org/ebooks/12163,True
20761,Histoires extraordinaires (French),Edgar Allan Poe,Science Fiction,120216,raw/Science Fiction/20761.txt,https://www.gutenberg.org/ebooks/20761,True
11229,The Purple Cloud,M. P. Shiel,Science Fiction,102597,raw/Science Fiction/11229.txt,https://www.gutenberg.org/ebooks/11229,True
20728,Space Viking,H. Beam Piper,Science Fiction,69513,raw/Science Fiction/20728.txt,https://www.gutenberg.org/ebooks/20728,True
73547,The case of Charles Dexter Ward,H. P. Lovecraft,Science Fiction,44881,raw/Science Fiction/73547.txt,https://www.gutenberg.org/ebooks/73547,True
18817,Ralestone Luck,Andre Norton,Science Fiction,62136,raw/Science Fiction/18817.txt,https://www.gutenberg.org/ebooks/18817,True
16457,All Around the Moon,Jules Verne,Science Fiction,101875,raw/Science Fiction/16457.txt,https://www.gutenberg.org/ebooks/16457,True
775,When the Sleeper Wakes,H. G. Wells,Science Fiction,81839,raw/Science Fiction/775.txt,https://www.gutenberg.org/ebooks/775,True
44270,Mars and Its Mystery,Edward Sylvester Morse,Science Fiction,40073,raw/Science Fiction/44270.txt,https://www.gutenberg.org/ebooks/44270,True
285,The Lost Continent,Charles John Cutcliffe Wright Hyne,Science Fiction,100498,raw/Science Fiction/285.txt,https://www.gutenberg.org/ebooks/285,True
1633,"The Brick Moon, and Other Stories",Edward Everett Hale,Science Fiction,89732,raw/Science Fiction/1633.txt,https://www.gutenberg.org/ebooks/1633,True
30452,"Astounding Stories,  April, 1931",Various,Science Fiction,81974,raw/Science Fiction/30452.txt,https://www.gutenberg.org/ebooks/30452,True
48860,The Brown Owl: A Fairy Story,Ford Madox Ford,Science Fiction,26121,raw/Science Fiction/48860.txt,https://www.gutenberg.org/ebooks/48860,True
22661,Clarimonde,Théophile Gautier,Science Fiction,16271,raw/Science Fiction/22661.txt,https://www.gutenberg.org/ebooks/22661,True
765,The Moon Pool,Abraham Merritt,Science Fiction,100319,raw/Science Fiction/765.txt,https://www.gutenberg.org/ebooks/765,True
46462,Recollections of a Policeman,William Russell,Science Fiction,113409,raw/Science Fiction/46462.txt,https://www.gutenberg.org/ebooks/46462,True
51263,The Scarecrow of Oz,L. Frank Baum,Science Fiction,46292,raw/Science Fiction/51263.txt,https://www.gutenberg.org/ebooks/51263,True
68061,Lud-in-the-Mist,Hope Mirrlees,Science Fiction,88344,raw/Science Fiction/68061.txt,https://www.gutenberg.org/ebooks/68061,True
13131,The Were-Wolf,Clemence Housman,Science Fiction,15321,raw/Science Fiction/13131.txt,https://www.gutenberg.org/ebooks/13131,True
52501,The First Men in the Moon,H. G. Wells,Science Fiction,68905,raw/Science Fiction/52501.txt,https://www.gutenberg.org/ebooks/52501,True
29809,"Astounding Stories of Super-Science, May, 1930",Various,Science Fiction,82516,raw/Science Fiction/29809.txt,https://www.gutenberg.org/ebooks/29809,True
605,Pellucidar,Edgar Rice Burroughs,Science Fiction,60366,raw/Science Fiction/605.txt,https://www.gutenberg.org/ebooks/605,True
959,The Lost Princess of Oz,L. Frank Baum,Science Fiction,50269,raw/Science Fiction/959.txt,https://www.gutenberg.org/ebooks/959,True
36712,The Best Psychic Stories,Unknown,Science Fiction,86209,raw/Science Fiction/36712.txt,https://www.gutenberg.org/ebooks/36712,True
60042,The Moon Princess: A Fairy Tale,Edith Ogden Harrison,Science Fiction,28715,raw/Science Fiction/60042.txt,https://www.gutenberg.org/ebooks/60042,True
7892,Heart and Science: A Story of the Present Time,Wilkie Collins,Science Fiction,131121,raw/Science Fiction/7892.txt,https://www.gutenberg.org/ebooks/7892,True
718,Tono-Bungay,H. G. Wells,Science Fiction,136736,raw/Science Fiction/718.txt,https://www.gutenberg.org/ebooks/718,True
18668,In Search of the Unknown,Robert W. Chambers,Science Fiction,73677,raw/Science Fiction/18668.txt,https://www.gutenberg.org/ebooks/18668,True
68008,Venus Equilateral,George O. Smith,Science Fiction,128633,raw/Science Fiction/68008.txt,https://www.gutenberg.org/ebooks/68008,True
32832,Piper in the Woods,Philip K. Dick,Science Fiction,10384,raw/Science Fiction/32832.txt,https://www.gutenberg.org/ebooks/32832,True
96,The Monster Men,Edgar Rice Burroughs,Science Fiction,60698,raw/Science Fiction/96.txt,https://www.gutenberg.org/ebooks/96,True
31168,"Astounding Stories, July, 1931",Various,Science Fiction,80319,raw/Science Fiction/31168.txt,https://www.gutenberg.org/ebooks/31168,True
27202,"Wagner, the Wehr-Wolf",George W. M. Reynolds,Science Fiction,191994,raw/Science Fiction/27202.txt,https://www.gutenberg.org/ebooks/27202,True
48778,The Sea Fairies,L. Frank Baum,Science Fiction,43481,raw/Science Fiction/48778.txt,https://www.gutenberg.org/ebooks/48778,True
20869,The Skylark of Space,E. E. Smith and Lee Hawkins Garby,Science Fiction,88671,raw/Science Fiction/20869.txt,https://www.gutenberg.org/ebooks/20869,True
5155,Cæsar's Column: A Story of the Twentieth Century,Ignatius Donnelly,Science Fiction,100714,raw/Science Fiction/5155.txt,https://www.gutenberg.org/ebooks/5155,True
31547,Youth,Isaac Asimov,Science Fiction,13101,raw/Science Fiction/31547.txt,https://www.gutenberg.org/ebooks/31547,True
18859,Cross Purposes and The Shadows,George MacDonald,Science Fiction,21288,raw/Science Fiction/18859.txt,https://www.gutenberg.org/ebooks/18859,True
5228,"Ayesha, the Return of She",H. Rider Haggard,Science Fiction,119442,raw/Science Fiction/5228.txt,https://www.gutenberg.org/ebooks/5228,True
56713,The Weird Adventures of Professor Delapine of the Sorbonne,G. Lindsay Johnson,Science Fiction,123551,raw/Science Fiction/56713.txt,https://www.gutenberg.org/ebooks/56713,True
49222,"John Silence, Physician Extraordinary",Algernon Blackwood,Science Fiction,106781,raw/Science Fiction/49222.txt,https://www.gutenberg.org/ebooks/49222,True
2020,Tarzan the Terrible,Edgar Rice Burroughs,Science Fiction,96498,raw/Science Fiction/2020.txt,https://www.gutenberg.org/ebooks/2020,True
10052,"The Open Door, and the Portrait.",Mrs. Oliphant,Science Fiction,34999,raw/Science Fiction/10052.txt,https://www.gutenberg.org/ebooks/10052,True
29882,"Astounding Stories of Super-Science, October, 1930",Various,Science Fiction,82601,raw/Science Fiction/29882.txt,https://www.gutenberg.org/ebooks/29882,True
1368,When the World Shook,H. Rider Haggard,Science Fiction,120229,raw/Science Fiction/1368.txt,https://www.gutenberg.org/ebooks/1368,True
48795,Sylvie and Bruno Concluded (Illustrated),Lewis Carroll,Science Fiction,75205,raw/Science Fiction/48795.txt,https://www.gutenberg.org/ebooks/48795,True
3447,Supplemental Nights to the Book of the Thousand and One Nights — Volume 3 (of 6),Unknown,Science Fiction,225168,raw/Science Fiction/3447.txt,https://www.gutenberg.org/ebooks/3447,True
32825,The Goddess of Atvatabar,William Richard Bradshaw,Science Fiction,97579,raw/Science Fiction/32825.txt,https://www.gutenberg.org/ebooks/32825,True
6021,A Prisoner in Fairyland (The Book That 'Uncle Paul' Wrote),Algernon Blackwood,Science Fiction,138741,raw/Science Fiction/6021.txt,https://www.gutenberg.org/ebooks/6021,True
788,The Red One,Jack London,Science Fiction,40950,raw/Science Fiction/788.txt,https://www.gutenberg.org/ebooks/788,True
6341,Nachtstücke (German),E. T. A. Hoffmann,Science Fiction,110026,raw/Science Fiction/6341.txt,https://www.gutenberg.org/ebooks/6341,True
